idinmueble,dpe,cct1,cct2,cct3,cct4,inmueble,coordinaci,operativa,principal,alcaldia,ciclo,plantel,conserjeri,habitada,exterior,comunes,aula,impermeabi,interior,exterior1,loseta,ventanas,ventanas1,ventanas2,puertas,escaleras,pluviales,techos,uvg,pluvial,chapoteade,alberca,arenero,gimnasio,elevador,inmueble1,operacion,civil,hidrosanit,sanitarios,interior1,desazolve,mamparas,septica,deterioro,agua,concreto,tinacos,cisterna,agua1,luminarias,electrica,transforma,escolar,lamina,deportivos,deportivas,emergencia,accesibili,rejas,perimetral,plantel1,arboles,tocones,arboreos,hojarasca,estudiante,maestros,familia,desconozco,escultura,busto,fuente,arbol,coord_x,coord_y
800266,,09DSN0020C,,,,PIONEROS DEL COOPERATIVISMO,Coordinación Sectorial de Educación Secundaria,Dirección Operativa de Educación Secundaria No. 2,Secundaria,AZCAPOTZALCO,2025-2026,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.185277,19.475208
800379,,09DML0103T,,,,CENTRO DE ATENCIÓN MÚLTIPLE No. 11,Dirección de Educación Especial e Inclusiva,Coordinación Regional de Operación No. 3,Especial - CAM,BENITO JUÁREZ,2025-2026,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-99.157272,19.365917
800482,,09DSN0037C,,,,MARIANO AZUELA,Coordinación Sectorial de Educación Secundaria,Dirección Operativa de Educación Secundaria No. 3,Secundaria,BENITO JUÁREZ,2025-2026,1,1,1,0,0,0,0,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,0,0,0,0,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,-99.14225,19.36826
800530,,09DML0034N,,,,INSTITUTO NACIONAL PARA LA REHABILITACIÓN DE NIÑOS CIEGOS Y DÉBILES VISUALES,Dirección de Educación Especial e Inclusiva,Coordinación Regional de Operación No. 3,Especial - CAM,COYOACÁN,2025-2026,1,0,0,1,0,0,1,1,1,0,1,1,0,0,1,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,-99.162142,19.357093
800673,,09DML0036L,,,,CENTRO DE ATENCIÓN MÚLTIPLE NO. 73,Dirección de Educación Especial e Inclusiva,Coordinación Regional de Operación No. 3,Especial - CAM,COYOACÁN,2025-2026,0,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,-99.133815,19.350195
800914,,09DJN1079R,,,,REP. ESPAÑOLA,Coordinación Sectorial de Educación Inicial y Preescolar,Dirección Operativa de Educación Preescolar No. 1,Preescolar,CUAUHTÉMOC,2025-2026,1,0,0,0,0,0,1,1,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,-99.131558,19.451552
800946,,09DBA0021Y,09DBS0033B,,,DR. LEOPOLDO SALAZAR VINIEGRA,Subdirección de Educación Básica para Adultos,Subdirección de Educación Básica para Adultos,Adultos - CEDEX,CUAUHTÉMOC,2025-2026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.137714,19.423304
800949,,09DES1000O,09DES1001N,,,ESCUELA SECUNDARIA ANEXA A LA NORMAL SUPERIOR DE MÉXICO,DGENAM,DGENAM,Secundaria,CUAUHTÉMOC,2025-2026,1,1,1,0,1,1,1,1,1,1,1,0,1,0,0,1,1,0,1,0,0,0,1,0,0,1,0,1,1,1,1,0,0,1,1,0,1,0,0,1,1,1,1,0,1,1,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,-99.161421,19.442539
801403,,09DJN0075O,,,,FELIPE CARRILLO PUERTO,Coordinación Sectorial de Educación Inicial y Preescolar,Dirección Operativa de Educación Preescolar No. 3,Preescolar,IZTACALCO,2025-2026,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.0978,19.386066
801557,,09DML0040Y,09DML0132O,,,CAM 20 HELLEN KELLER,Dirección de Servicios Educativos Iztapalapa,Dirección Regional Centro,Especial - CAM,IZTAPALAPA,2025-2026,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,-99.091725,19.351988
801796,,09DDI0041B,,,,OLLIN CALLI,Dirección de Servicios Educativos Iztapalapa,Dirección Regional Centro,Inicial,IZTAPALAPA,2025-2026,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,-99.087709,19.306655
802005,,09DTV0106G,,,,TELESECUNDARIA 106,Coordinación Sectorial de Educación Secundaria,Dirección Operativa de Educación Secundaria No. 3,Secundaria,IZTAPALAPA,2025-2026,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,-99.091856,19.352515
802097,,09DPR1839Z,09DPR0837U,09DPR1840O,,"ESC. PRIM. ANEXA A LA BENM ""LUIS HIDALGO MONROY""",DGENAM,DGENAM,Primaria,MIGUEL HIDALGO,2025-2026,0,0,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,1,0,1,0,0,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,-99.170178,19.447022
802104,,09DCO0027U,09DCO0028T,,,CLÍNICA DE LA CONDUCTA,Dirección de Educación Especial e Inclusiva,Coordinación Regional de Operación No. 1,Especial - CAM,MIGUEL HIDALGO,2025-2026,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,-99.20508,19.432193
802112,,09DPR1733F,09DBN0048I,,,CENTRO ESCOLAR MÉXICO,Coordinación Sectorial de Educación Primaria,Dirección Operativa de Educación Primaria No. 1,Primaria,MIGUEL HIDALGO,2025-2026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.194349,19.448777
802599,,09DJN1078S,,,,VENUSTIANO CARRANZA,Coordinación Sectorial de Educación Inicial y Preescolar,Dirección Operativa de Educación Preescolar No. 3,Preescolar,VENUSTIANO CARRANZA,2025-2026,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,-99.115043,19.418168
802664,,09DPR2112F,,,,VOCEADORES DE MÉXICO,Coordinación Sectorial de Educación Primaria,Dirección Operativa de Educación Primaria No. 3,Primaria,VENUSTIANO CARRANZA,2025-2026,1,0,0,0,0,0,1,1,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,-99.100556,19.419643
802800,,09DJN0929U,09DJN1406V,,,PALMATITLA,Coordinación Sectorial de Educación Inicial y Preescolar,Dirección Operativa de Educación Preescolar No. 2,Preescolar,GUSTAVO A. MADERO,2025-2026,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,-99.136892,19.551271
802803,,09DML0104S,,,,CENTRO DE ATENCIÓN MÚLTIPLE No. 39,Dirección de Educación Especial e Inclusiva,Coordinación Regional de Operación No. 3,Especial - CAM,BENITO JUÁREZ,2025-2026,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,-99.14246,19.368383
802804,,09DJN1236R,,,,GUTY CARDENAS,Coordinación Sectorial de Educación Inicial y Preescolar,Dirección Operativa de Educación Preescolar No. 1,Preescolar,ÁLVARO OBREGÓN,2025-2026,1,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,-99.254611,19.357417
802805,,09DML0119U,,,,CENTRO DE ATENCIÓN MÚLTIPLE No. 99,Dirección de Educación Especial e Inclusiva,Coordinación Regional de Operación No. 2,Especial - CAM,AZCAPOTZALCO,2025-2026,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,-99.151735,19.472343
802806,,09DML0058X,,,,CENTRO DE ATENCIÓN MÚLTIPLE No. 87,Dirección de Educación Especial e Inclusiva,Coordinación Regional de Operación No. 1,Especial - CAM,CUAUHTÉMOC,2025-2026,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,-99.132153,19.456066
802807,,09DML0117W,,,,CENTRO DE ATENCIÓN MÚLTIPLE No. 97,Dirección de Educación Especial e Inclusiva,Coordinación Regional de Operación No. 1,Especial - CAM,MIGUEL HIDALGO,2025-2026,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,-99.16938,19.437729
802810,,09DTV0033E,,,,PROF. GUILLERMO SOLIS VELARDE,Coordinación Sectorial de Educación Secundaria,Dirección Operativa de Educación Secundaria No. 3,Secundaria,COYOACÁN,2025-2026,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.157685,19.332934
802816,,09DTV0060B,,,,TELESECUNDARIA 60,Coordinación Sectorial de Educación Secundaria,Dirección Operativa de Educación Secundaria No. 3,Secundaria,VENUSTIANO CARRANZA,2025-2026,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-99.109423,19.432046
802817,,09DML0037K,,,,CENTRO DE ATENCIÓN MÚLTIPLE No. 17,Dirección de Educación Especial e Inclusiva,Coordinación Regional de Operación No. 3,Especial - CAM,COYOACÁN,2025-2026,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,-99.133815,19.350195
880269,,09DPR1593W,,,,MAESTRA JUANA PALACIOS,Coordinación Sectorial de Educación Primaria,Dirección Operativa de Educación Primaria No. 2,Primaria,AZCAPOTZALCO,2025-2026,1,1,1,0,1,1,1,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,1,1,1,0,0,1,1,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,-99.150782,19.475421
880891,,09DPR0930Z,,,,QUETZALCOATL,Coordinación Sectorial de Educación Primaria,Dirección Operativa de Educación Primaria No. 1,Primaria,CUAUHTÉMOC,2025-2026,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,-99.132287,19.413283
882097,,09DPR1862Z,,,,"ESC. PRIM. ANEXA A LA BENM ""REPÚBLICA DEL BRASIL""",DGENAM,DGENAM,Primaria,MIGUEL HIDALGO,2025-2026,0,0,0,0,1,0,1,1,1,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,1,0,0,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,-99.170178,19.447022
882603,,09DPR1062H,,,,MANUEL M. PONCE,Coordinación Sectorial de Educación Primaria,Dirección Operativa de Educación Primaria No. 3,Primaria,VENUSTIANO CARRANZA,2025-2026,1,1,1,0,0,0,1,1,1,1,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,-99.107805,19.439107
917103,,09FLB0002N,09FLB4002O,,,CENTRAL DE LABORATORIOS Y TALLERES No. 2,,Dirección Operativa de Educación Secundaria No. 2,Secundaria,AZCAPOTZALCO,2025-2026,1,0,0,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,0,0,1,0,1,0,1,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,,
920354,,09FLB0001O,,,,CENTRAL DE LABORATORIOS Y TALLERES No. 1 DR. ENRIQUE BELTRÁN CASTILLO,,Dirección Operativa de Educación Secundaria No. 1,Secundaria,,2025-2026,1,1,1,0,0,0,1,1,1,0,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,0,0,0,0,1,1,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,,
700027,,09DPR0024Y,09DES0342D,,,CENTRO DE INNOVACIÓN EDUCATIVA PARA ALUMNOS CON ALTAS CAPACIDADES,Coordinación Sectorial de Educación Primaria,,Primaria,MIGUEL HIDALGO,2025-2026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.178787,19.401743
800001,AO001,09DPR1842M,,,,ADOLFO RUIZ CORTINES,Coordinación Sectorial de Educación Primaria,Dirección Operativa de Educación Primaria No. 1,Primaria,ÁLVARO OBREGÓN,2025-2026,1,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.208827,19.378925
800002,AO002,09DPR1479D,,,,ALBERTO LENZ,Coordinación Sectorial de Educación Primaria,Dirección Operativa de Educación Primaria No. 1,Primaria,ÁLVARO OBREGÓN,2025-2026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.194837,19.340174
800003,AO003,09DJN0133O,,,,AMPARO PEREYRA,Coordinación Sectorial de Educación Inicial y Preescolar,Dirección Operativa de Educación Preescolar No. 1,Preescolar,ÁLVARO OBREGÓN,2025-2026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.201919,19.358761
800004,AO004,09DJN0684Q,,,,ANA FRANK,Coordinación Sectorial de Educación Inicial y Preescolar,Dirección Operativa de Educación Preescolar No. 1,Preescolar,ÁLVARO OBREGÓN,2025-2026,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-99.191272,19.342226
800005,AO005,09DJN1121Q,,,,ANTONIO VIVALDI,Coordinación Sectorial de Educación Inicial y Preescolar,Dirección Operativa de Educación Preescolar No. 1,Preescolar,ÁLVARO OBREGÓN,2025-2026,0,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-99.210786,19.380915
800006,AO006,09DPR1741O,,,,ASOCIACION DE FERRETEROS DE MÉXICO,Coordinación Sectorial de Educación Primaria,Dirección Operativa de Educación Primaria No. 1,Primaria,ÁLVARO OBREGÓN,2025-2026,1,1,1,0,0,0,0,1,1,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,1,1,1,1,0,0,0,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,1,-99.199976,19.393953
800007,AO007,09DPR0134D,09DPR4021B,,,AURELIO HIDALGO,Coordinación Sectorial de Educación Primaria,Dirección Operativa de Educación Primaria No. 1,Primaria,ÁLVARO OBREGÓN,2025-2026,0,1,1,0,0,0,1,1,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,-99.248762,19.331728
800008,AO008,09DJN1326J,,,,AVE REAL,Coordinación Sectorial de Educación Inicial y Preescolar,Dirección Operativa de Educación Preescolar No. 1,Preescolar,ÁLVARO OBREGÓN,2025-2026,1,1,1,0,0,0,1,1,1,0,1,0,0,1,1,1,1,0,0,1,0,1,0,0,0,1,0,1,1,1,1,0,0,1,1,1,1,0,1,1,1,0,0,0,0,0,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,-99.238499,19.36199
800009,AO009,09DPR1761B,09DBA0115M,09DBS0024U,,BARTOLOME DE MEDINA,Coordinación Sectorial de Educación Primaria,Dirección Operativa de Educación Primaria No. 1,Primaria,ÁLVARO OBREGÓN,2025-2026,0,1,1,0,0,0,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,-99.199525,19.401451
800010,AO010,09DJN0480W,,,,BARTOLOME DE MEDINA,Coordinación Sectorial de Educación Inicial y Preescolar,Dirección Operativa de Educación Preescolar No. 1,Preescolar,ÁLVARO OBREGÓN,2025-2026,0,1,1,1,1,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,-99.199396,19.401494
800011,AO011,09DPR1884L,09DPR1886J,,,BATALLON DE SAN PATRICIO,Coordinación Sectorial de Educación Primaria,Dirección Operativa de Educación Primaria No. 1,Primaria,ÁLVARO OBREGÓN,2025-2026,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,-99.21316,19.34415
800012,AO012,09DPR1885K,,,,BENEMERITO DE LAS AMERICAS,Coordinación Sectorial de Educación Primaria,Dirección Operativa de Educación Primaria No. 1,Primaria,ÁLVARO OBREGÓN,2025-2026,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,-99.174811,19.356951
800013,AO014,09DES0332X,09DSN0055S,,,BICENTENARIO DE LA INDEPENDENCIA,Coordinación Sectorial de Educación Secundaria,Dirección Operativa de Educación Secundaria No. 1,Secundaria,ÁLVARO OBREGÓN,2025-2026,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,-99.203738,19.336272
800014,AO015,09DPR1882N,09DPR1881O,,,CARMEN SERDAN,Coordinación Sectorial de Educación Primaria,Dirección Operativa de Educación Primaria No. 1,Primaria,ÁLVARO OBREGÓN,2025-2026,1,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,1,1,0,0,1,0,1,0,1,0,0,1,1,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,-99.275783,19.330322
800015,AO016,09DML0111B,,,,CENTRO DE ATENCIÓN MÚLTIPLE No. 37,Dirección de Educación Especial e Inclusiva,Coordinación Regional de Operación No. 1,Especial - CAM,ÁLVARO OBREGÓN,2025-2026,1,0,0,0,1,1,1,1,1,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,1,0,1,0,0,0,1,1,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-99.128082,19.337469
800016,AO017,09DML0059W,,,,CENTRO DE ATENCIÓN MÚLTIPLE No. 6,Dirección de Educación Especial e Inclusiva,Coordinación Regional de Operación No. 1,Especial - CAM,ÁLVARO OBREGÓN,2025-2026,1,0,0,0,0,0,1,1,1,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,1,0,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,-99.204095,19.343242
800017,AO018,09DML0060L,,,,CENTRO DE ATENCIÓN MÚLTIPLE No. 7,Dirección de Educación Especial e Inclusiva,Coordinación Regional de Operación No. 1,Especial - CAM,ÁLVARO OBREGÓN,2025-2026,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,0,1,0,0,1,0,1,1,1,0,1,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,-99.251679,19.341988
800018,AO019,09DPR1849F,,,,CLUB DE LEONES NUMERO 4,Coordinación Sectorial de Educación Primaria,Dirección Operativa de Educación Primaria No. 1,Primaria,ÁLVARO OBREGÓN,2025-2026,1,1,1,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,1,1,0,0,1,1,1,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.20164,19.371127
880018,AO019,09DPR1850V,,,,CLUB DE LEONES NUMERO 4,Coordinación Sectorial de Educación Primaria,Dirección Operativa de Educación Primaria No. 1,Primaria,ÁLVARO OBREGÓN,2025-2026,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,-99.201808,19.371081
800019,AO020,09DPR1920Z,09DPR1915O,,,DOCTOR PORFIRIO PARRA,Coordinación Sectorial de Educación Primaria,Dirección Operativa de Educación Primaria No. 1,Primaria,ÁLVARO OBREGÓN,2025-2026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.194615,19.344925
880020,AO021,09DJN3000S,,,,"LABORATORIO PEDAGÓGICO ""LAURO AGUIRRE"" ANEXO A LA ENMJN",DGENAM,DGENAM,Preescolar,ÁLVARO OBREGÓN,2025-2026,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,-99.186306,19.360887
800021,AO022,09DST0011F,09DST0011F,,,ESCUELA SECUNDARIA TÉCNICA 11,Dirección de Educación Secundaria Técnica,AREA 1 PONIENTE,Secundaria,ÁLVARO OBREGÓN,2025-2026,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,-99.198628,19.340748
800022,AO023,09DST0117Z,,,,ESCUELA SECUNDARIA TÉCNICA 117,Dirección de Educación Secundaria Técnica,AREA 1 PONIENTE,Secundaria,ÁLVARO OBREGÓN,2025-2026,1,0,0,0,0,1,1,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,1,1,0,1,0,0,1,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,-99.237717,19.36231
800023,AO024,09DST0021M,,,,ESCUELA SECUNDARIA TÉCNICA 21,Dirección de Educación Secundaria Técnica,AREA 1 PONIENTE,Secundaria,ÁLVARO OBREGÓN,2025-2026,1,0,0,1,1,0,1,1,1,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,-99.198864,19.377604
